atoll,year,month,sum,mean,std,median
Ahe,1993,1,2103.320208389844,28.812605594381427,0.024904684503038597,28.81575539122735
Ahe,1993,2,2079.162262046443,28.481674822554016,0.04411405124722508,28.48960844054818
Ahe,1993,3,2093.5704863353503,28.6790477580185,0.027634462618571515,28.675126099692925
Ahe,1993,4,2088.840466153941,28.614252961012895,0.02806950995353033,28.61977424312915
Ahe,1993,5,2068.294411562383,28.33280015838881,0.028829126112534215,28.3324468364673
Ahe,1993,6,2045.833590809788,28.025117682325863,0.07056718728299208,28.032040068613632
Ahe,1993,7,1998.5715807303786,27.377692886717515,0.07435168979501108,27.35578477755189
Ahe,1993,8,1986.0869642506752,27.206670743159936,0.029963065645980145,27.21259193122387
Ahe,1993,9,1976.5932314534275,27.076619608951063,0.036978195806599425,27.081746001860925
Ahe,1993,10,2004.0153678107474,27.45226531247599,0.047568950344994525,27.44550919532776
Ahe,1993,11,2043.3620100840926,27.991260412110858,0.06065656973413838,27.974804784038238
Ahe,1993,12,2077.2565991207957,28.455569850969805,0.038264865525951354,28.44477239038263
Ahe,1994,1,2115.1773294370087,28.97503191009601,0.026898592980276408,28.975114327988454
Ahe,1994,2,2134.9726810136017,29.246201109775367,0.023428577992199707,29.250304087464297
Ahe,1994,3,2172.4830856105045,29.760042268637047,0.008596229254188835,29.762021014732973
Ahe,1994,4,2174.626008148172,29.789397371892765,0.02923148495436602,29.79388233859624
Ahe,1994,5,2121.265719754355,29.058434517182945,0.016773562253860928,29.054113669587032
Ahe,1994,6,2086.332838708801,28.57990190012056,0.05267179406773683,28.57090974971652
Ahe,1994,7,2032.5983236325637,27.843812652500873,0.02038449357474122,27.84652240946889
Ahe,1994,8,1982.1175350812928,27.1522950011136,0.019712614711030585,27.1572400746601
Ahe,1994,9,2013.7862784303722,27.586113403155785,0.07127545656457433,27.57661671191454
Ahe,1994,10,2052.509767619095,28.116572159165685,0.09489748844177019,28.133745181241206
Ahe,1994,11,2067.6617367028125,28.324133379490583,0.060672607364419325,28.316437698368514
